,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_layers,param_optim,param_units1,param_units2,param_units3,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,5765.70381951,39.4400464296,0.836113478602,0.837453957829,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",1,0.825906988069,0.846809546946,0.846322454886,0.828098368711,1.60156846046,0.0906134843826,0.0102077333327,0.00935558911742
1,2272.22227705,15.9332635403,0.833921831243,0.839280375147,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",3,0.82152422693,0.849001461276,0.846322454944,0.829559289019,8.73137700558,0.0121145248413,0.0123991139153,0.00972108612872
2,8277.68150735,52.0854179859,0.834530622155,0.836966717518,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",2,0.824202580959,0.844617632675,0.844861178705,0.829315802361,66.1568505764,1.5636548996,0.0103292987961,0.00765091515659
3,4429.70133591,34.6181554794,0.833313040273,0.833923459508,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",4,0.826880934989,0.847296639007,0.839746712071,0.82055028001,1.38498497009,0.288908481598,0.00643288849306,0.0133731794985
4,6156.69664013,41.9943524599,0.828686229149,0.830513548234,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",5,0.81835889944,0.838285435889,0.839016074038,0.822741660579,19.2952429056,0.153426527977,0.0103285872224,0.00777188765491
0,5835.79871809,41.1693964005,0.833800073091,0.83331299337,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",5,0.818845872972,0.832927423312,0.848757915246,0.833698563428,10.4051860571,0.239521503448,0.0149560210259,0.00038557005813
1,2296.3793565,17.2455149889,0.844758310004,0.845854457593,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.83735086445,0.848514369216,0.852167559611,0.84319454597,0.985536456108,0.00788795948029,0.00740834752521,0.00265991162298
2,8503.55739403,56.192705512,0.842323146239,0.843054508383,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",3,0.835402970611,0.849732099309,0.849245007248,0.836376917458,3.40937304497,0.260130524635,0.00692101826752,0.00667759092536
3,4881.9537369,38.238525033,0.842931937144,0.84573315895,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",2,0.837837837838,0.852167559611,0.848027277097,0.83929875829,3.33800494671,0.563817858696,0.00509471959197,0.00643440066023
4,6876.02565908,47.5227704048,0.840131498851,0.842932172052,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",4,0.832481129851,0.844861178705,0.847783731067,0.8410031654,13.9730169773,1.47372460365,0.00765130055135,0.00192900665233
