,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_layers,param_optim,param_units1,param_units2,param_units3,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,3925.58933854,29.6841465235,0.782831266044,0.792479524136,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",4,0.777559055118,0.795982670319,0.788105553461,0.788976377953,9.41313552856,0.17056953907,0.00527324906942,0.00350314618321
1,1556.88377297,13.626150012,0.788344162284,0.809214908828,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.786220472441,0.81173690427,0.790468688554,0.806692913386,5.73214495182,0.00338494777679,0.00212410801532,0.00252199544186
2,5601.10603797,38.9924269915,0.776727702351,0.784012011041,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",5,0.769291338583,0.781016148066,0.784166994974,0.787007874016,2.92893183231,0.851681113243,0.00743782805138,0.00299586297471
3,3067.30092049,26.1828764677,0.784209490104,0.794448338254,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",3,0.779133858268,0.797558093832,0.789287121008,0.791338582677,88.4798915386,0.407737612724,0.00507663127157,0.00310975557721
4,3989.87792599,30.6881415844,0.784800157511,0.80311107354,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",2,0.775590551087,0.804253643143,0.794013391193,0.801968503937,82.1807500124,0.362353563309,0.00921141987422,0.00114256960306
0,3508.45434487,27.8685851097,0.798779287308,0.816304469225,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",3,0.795669291432,0.826703426546,0.801890508074,0.805905511905,4.48438203335,0.0584189891815,0.00311060826051,0.0103989573205
1,1352.88940394,13.8315581083,0.801141957125,0.813742778064,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.797637795369,0.813312327688,0.804647499015,0.81417322844,0.969040036201,0.00628697872162,0.00350485175502,0.000430450376128
2,5073.96947205,37.3318179846,0.795825950037,0.802323439432,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",5,0.788976378047,0.80307207562,0.802678219772,0.801574803243,4.29259908199,0.853741049767,0.00685092072968,0.000748636188426
3,2908.47715247,26.6774750948,0.800157511368,0.81059255152,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",2,0.798031496157,0.810161480898,0.802284363923,0.811023622141,4.09792149067,0.139990925789,0.00212643384176,0.000431070621559
4,4196.72704744,32.7230690718,0.798582398157,0.812166656893,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",4,0.794094488283,0.806616778259,0.80307207562,0.817716535527,33.458183527,0.762169957161,0.00448879358174,0.00554987863389
