,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_class_weight,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0377349853516,0.00279855728149,0.665332812805,0.670993558462,0.01,,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': None}",20,0.673433535038,0.66835838376,0.657232090572,0.673628733164,0.00325202941895,0.000435590744019,0.00810072223307,0.00263517470232
1,0.0870931148529,0.00183749198914,0.679191879758,0.69461253172,0.01,,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': None}",18,0.692758149522,0.702713253953,0.665625609994,0.686511809487,0.0139799118042,2.93254852295e-05,0.0135662697638,0.00810072223307
2,0.0368309020996,0.00203347206116,0.666991996877,0.669627171579,0.01,balanced,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': 'balanced'}",19,0.655475307437,0.652937731798,0.678508686317,0.686316611361,0.00442004203796,0.00026535987854,0.0115166894398,0.0166894397814
3,0.0583900213242,0.0017786026001,0.687097403865,0.692270154207,0.01,balanced,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': 'balanced'}",17,0.693148545774,0.693148545774,0.681046261956,0.691391762639,0.000892043113708,4.76837158203e-07,0.00605114190904,0.000878391567441
4,0.0434725284576,0.00187849998474,0.714425141519,0.71959789186,0.1,,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': None}",14,0.718329104041,0.724185047824,0.710521178997,0.715010735897,0.00104546546936,5.65052032471e-05,0.00390396252196,0.0045871559633
5,0.132506489754,0.00187849998474,0.713449150888,0.720573882491,0.1,,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': None}",16,0.716767519032,0.722623462815,0.710130782744,0.718524302167,0.0148845911026,6.24656677246e-05,0.00331836814367,0.00204958032403
6,0.0462845563889,0.0018550157547,0.716669919969,0.718914698419,0.1,balanced,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': 'balanced'}",11,0.720476283428,0.720671481554,0.71286355651,0.717157915284,0.0052365064621,3.49283218384e-05,0.00380636345891,0.00175678313488
7,0.110430002213,0.00182104110718,0.714034745266,0.718719500293,0.1,balanced,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': 'balanced'}",15,0.715401132149,0.720476283428,0.712668358384,0.716962717158,0.00792098045349,6.79492950439e-05,0.00136638688269,0.00175678313488
8,0.141903996468,0.00196301937103,0.718231504978,0.723306656256,1,,l1,"{'penalty': 'l1', 'C': 1, 'class_weight': None}",4,0.720476283428,0.723989849697,0.715986726527,0.722623462815,0.00927078723907,0.000231862068176,0.00224477845013,0.000683193441343
9,0.197427034378,0.00187695026398,0.717060316221,0.725941830958,1,,l2,"{'penalty': 'l2', 'C': 1, 'class_weight': None}",6,0.718524302167,0.727698614093,0.715596330275,0.724185047824,0.00252318382263,1.60932540894e-05,0.00146398594573,0.00175678313488
