,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_class_weight,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0287711620331,0.00336194038391,0.674897520984,0.671091157525,0.01,,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': None}",19,0.689244583252,0.682998243217,0.660550458716,0.659184071833,0.00183701515198,0.000118017196655,0.0143470622682,0.011907085692
1,0.0763854980469,0.00274753570557,0.686121413234,0.688658988874,0.01,,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': None}",18,0.684755026352,0.687487800117,0.687487800117,0.68983017763,0.00933241844177,3.0517578125e-05,0.00136638688269,0.00117118875659
2,0.0299935340881,0.0034863948822,0.674116728479,0.673433535038,0.01,balanced,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': 'balanced'}",20,0.684169431973,0.68085106383,0.664064024985,0.666016006246,0.00206756591797,0.000174522399902,0.010052703494,0.00741752879172
3,0.0787091255188,0.0025829076767,0.68660940855,0.691196564513,0.01,balanced,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': 'balanced'}",17,0.678899082569,0.683974233847,0.694319734531,0.698418895179,0.00266695022583,9.31024551392e-05,0.00771032598087,0.00722233066563
4,0.0360450744629,0.00342750549316,0.721159476869,0.72438024595,0.1,,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': None}",6,0.724575444076,0.718133905915,0.717743509662,0.730626585985,0.000895977020264,0.000280380249023,0.00341596720671,0.00624634003514
5,0.108207941055,0.00246906280518,0.715401132149,0.719695490923,0.1,,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': None}",15,0.718329104041,0.713253952762,0.712473160258,0.726137029085,0.00174403190613,1.90734863281e-06,0.00292797189147,0.00644153816123
6,0.03529047966,0.00340402126312,0.719793089986,0.723209057193,0.1,balanced,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': 'balanced'}",14,0.723404255319,0.717548311536,0.716181924654,0.72886980285,0.000519514083862,9.00030136108e-05,0.00361116533281,0.00566074565684
7,0.108449935913,0.00257647037506,0.714132344329,0.720085887175,0.1,balanced,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': 'balanced'}",16,0.716572320906,0.711887565879,0.711692367753,0.728284208472,7.60555267334e-05,7.54594802856e-05,0.00243997657622,0.00819832129612
8,0.102813124657,0.0033323764801,0.72408744876,0.725941830958,1,,l1,"{'penalty': 'l1', 'C': 1, 'class_weight': None}",1,0.730431387859,0.718914698419,0.717743509662,0.732968963498,0.0137170553207,6.3419342041e-05,0.00634393909818,0.00702713253953
9,0.192327976227,0.00262641906738,0.720573882491,0.725453835643,1,,l2,"{'penalty': 'l2', 'C': 1, 'class_weight': None}",9,0.727113019715,0.719109896545,0.714034745266,0.731797774741,0.0226159095764,0.000131607055664,0.00653913722428,0.00634393909818
10,0.100294470787,0.00361096858978,0.723697052508,0.726234628148,1,balanced,l1,"{'penalty': 'l1', 'C': 1, 'class_weight': 'balanced'}",2,0.730626585985,0.720476283428,0.716767519032,0.731992972867,0.00206744670868,0.000110030174255,0.00692953347648,0.00575834471989
11,0.214347958565,0.00259602069855,0.721647472184,0.726039430021,1,balanced,l2,"{'penalty': 'l2', 'C': 1, 'class_weight': 'balanced'}",3,0.727503415967,0.720671481554,0.715791528401,0.731407378489,0.00726401805878,7.59363174438e-05,0.00585594378294,0.00536794846769
