,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_layers,param_optim,param_units1,param_units2,param_units3,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,5770.69637048,47.0064985752,0.808016369836,0.809701492609,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",4,0.776119403071,0.789600385314,0.8399133366,0.829802599904,0.872181534767,0.469152450562,0.0318969667647,0.0201011072947
1,2230.58367705,23.4580919743,0.837024554675,0.840515166119,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.831969186326,0.849542609562,0.842079923023,0.831487722677,3.28286099434,0.206381082535,0.00505536834839,0.00902744344237
2,8331.95740163,59.8471074104,0.800794415093,0.804886856014,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",5,0.80332209921,0.814636495031,0.798266730977,0.795137216997,17.4523445368,0.678203582764,0.0025276841168,0.00974963901705
3,4807.44201398,42.7837245464,0.830284063582,0.83172845453,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",3,0.824987963409,0.836543091054,0.835580163755,0.826913818007,2.22348403931,0.842474460602,0.00529610017314,0.00481463652364
4,6902.33223152,51.6137714386,0.83124699078,0.833052479466,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",2,0.823062108811,0.840635531874,0.83943187275,0.825469427058,19.7238695621,0.674189567566,0.00818488196966,0.00758305240779
0,5875.2226975,48.9394454956,0.821497351821,0.827876745177,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",5,0.823784304142,0.837506018181,0.8192103995,0.818247472172,40.6815245152,1.69649958611,0.00228695232075,0.00962927300424
1,2282.24230504,23.5606880188,0.848700048089,0.852672123183,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.844487241242,0.85507944133,0.852912854936,0.850264805036,15.8933169842,0.451102018356,0.00421280684698,0.00240731814703
2,8343.64653862,60.303828001,0.835219065917,0.840515165961,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",4,0.837506018324,0.850987000338,0.832932113511,0.830043331585,28.4634546041,0.0653200149536,0.00228695240684,0.0104718343765
3,4794.17595053,43.591318965,0.842561386472,0.841959556996,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",3,0.833654308956,0.846894559317,0.851468463987,0.837024554675,15.3335585594,0.218832135201,0.00890707751565,0.00493500232123
4,6811.80063546,52.3584415913,0.84316321612,0.846172364015,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",2,0.837746750149,0.850024073211,0.848579682091,0.842320654819,1.85481536388,0.00446557998657,0.00541646597072,0.00385170919596
