,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_class_weight,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0287714004517,0.0016530752182,0.681534257271,0.679094280695,0.01,,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': None}",19,0.695295725161,0.683388639469,0.667772789381,0.674799921921,0.00364542007446,0.000129103660583,0.0137614678899,0.00429435877416
1,0.0500475168228,0.0016405582428,0.684267031037,0.686707007613,0.01,,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': None}",17,0.694514932657,0.683388639469,0.674019129416,0.690025375756,0.0019143819809,1.54972076416e-05,0.0102479016201,0.00331836814367
2,0.0257124900818,0.0015754699707,0.681143861019,0.679289478821,0.01,balanced,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': 'balanced'}",20,0.683388639469,0.673433535038,0.678899082569,0.685145422604,0.00288343429565,1.6450881958e-05,0.00224477845013,0.00585594378294
3,0.0525124073029,0.00178813934326,0.682607846965,0.688756587937,0.01,balanced,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': 'balanced'}",18,0.687878196369,0.680460667578,0.67733749756,0.697052508296,0.00137543678284,5.10215759277e-05,0.00527034940465,0.00829592035916
4,0.0372714996338,0.00170052051544,0.708764395862,0.712180363069,0.1,,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': None}",8,0.714815537771,0.706422018349,0.702713253953,0.717938707788,0.00013256072998,0.000164389610291,0.00605114190904,0.00575834471989
5,0.0881223678589,0.00182962417603,0.706714815538,0.711692367753,0.1,,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': None}",15,0.713449150888,0.708569197736,0.699980480187,0.714815537771,0.00736141204834,1.85966491699e-05,0.00673433535038,0.00312317001757
6,0.0381789207458,0.00176048278809,0.71061877806,0.710813976186,0.1,balanced,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': 'balanced'}",1,0.715010735897,0.705641225844,0.706226820223,0.715986726527,0.000823974609375,6.05583190918e-05,0.0043919578372,0.0051727503416
7,0.0860350131989,0.001744389534,0.705934023033,0.712180363069,0.1,balanced,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': 'balanced'}",16,0.712668358384,0.709740386492,0.699199687683,0.714620339645,0.00670695304871,2.15768814087e-05,0.00673433535038,0.00243997657622
8,0.0719393491745,0.00183701515198,0.709740386492,0.715986726527,1,,l1,"{'penalty': 'l1', 'C': 1, 'class_weight': None}",5,0.716767519032,0.715010735897,0.702713253953,0.716962717158,0.00957643985748,8.79764556885e-05,0.00702713253953,0.00097599063049
9,0.158393025398,0.00179696083069,0.710325980871,0.717255514347,1,,l2,"{'penalty': 'l2', 'C': 1, 'class_weight': None}",2,0.717548311536,0.715986726527,0.703103650205,0.718524302167,0.00508296489716,2.00271606445e-05,0.00722233066563,0.00126878781964
