,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_layers,param_optim,param_units1,param_units2,param_units3,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,9286.57813442,76.5683705807,0.87979041909,0.881212574779,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",3,0.877844311306,0.881736526875,0.881736526875,0.880688622683,2.0387223959,2.01421141624,0.00194610778443,0.000523952095808
1,3635.60031152,37.5281329155,0.882634730468,0.882634730468,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.883083832264,0.880838323282,0.882185628671,0.884431137653,16.3780574799,1.73203396797,0.000449101796407,0.00179640718563
2,13371.660628,95.3099455833,0.881212574779,0.880389221557,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",2,0.881437125677,0.881886227474,0.880988023881,0.87889221564,10.8090740442,0.13335943222,0.000224550898204,0.00149700591664
3,7711.73861694,67.4882104397,0.879266466994,0.880314371186,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",4,0.877844311306,0.881736526875,0.880688622683,0.878892215497,1.65449213982,0.118163585663,0.00142215568862,0.00142215568862
4,11068.800663,83.9365384579,0.877919161605,0.878892215533,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",5,0.879491017893,0.878892215569,0.876347305318,0.878892215497,41.672123909,0.388513565063,0.00157185628743,3.56914497956e-11
0,9364.4517405,75.8944445848,0.885329341246,0.886526946036,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",2,0.883832335258,0.888323353222,0.886826347234,0.884730538851,40.3616745472,0.287336468697,0.00149700598802,0.00179640718563
1,3648.17739546,37.2790025473,0.886302395174,0.88802395206,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.887574850299,0.886227544839,0.885029940048,0.889820359281,10.840721488,0.174370646477,0.00127245512551,0.00179640722132
2,13557.5467945,98.2638934851,0.869011975977,0.868338323318,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",5,0.849700598731,0.852844311377,0.888323353222,0.883832335258,157.960084558,0.910419344902,0.0193113772455,0.0154940119404
3,7784.24080002,69.41781497,0.884730538851,0.886227544839,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",3,0.885628742444,0.888922155617,0.883832335258,0.88353293406,40.3168259859,0.256787061691,0.000898203592814,0.00269461077844
4,10878.6374226,84.1155865192,0.883832335329,0.885404191617,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",4,0.883233532863,0.886676646778,0.884431137796,0.884131736456,40.2199685574,0.429798603058,0.000598802466592,0.0012724551612
