,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_class_weight,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,0.183777570724,0.00154340267181,0.726917821589,0.729748194417,10,,l2,"{'penalty': 'l2', 'C': 10, 'class_weight': None}",7,0.728479406598,0.730626585985,0.72535623658,0.72886980285,0.0150244235992,1.7523765564e-05,0.00156158500878,0.000878391567441
14,1.37630045414,0.00155401229858,0.726234628148,0.730431387859,10,balanced,l1,"{'penalty': 'l1', 'C': 10, 'class_weight': 'balanced'}",11,0.72535623658,0.731212180363,0.727113019715,0.729650595354,0.212641596794,3.09944152832e-06,0.000878391567441,0.000780792504392
15,0.186085939407,0.00158703327179,0.726039430021,0.730724185048,10,balanced,l2,"{'penalty': 'l2', 'C': 10, 'class_weight': 'balanced'}",13,0.725551434706,0.731407378489,0.726527425337,0.730040991606,0.0108449459076,9.81092453003e-05,0.000487995315245,0.000683193441343
16,0.475372552872,0.00166499614716,0.727015420652,0.730528986922,100,,l1,"{'penalty': 'l1', 'C': 100, 'class_weight': None}",5,0.727893812219,0.732188170994,0.726137029085,0.72886980285,0.220818519592,0.000110030174255,0.000878391567441,0.00165918407183
17,0.211210608482,0.00151801109314,0.727015420652,0.730431387859,100,,l2,"{'penalty': 'l2', 'C': 100, 'class_weight': None}",5,0.728089010346,0.732188170994,0.725941830958,0.728674604724,0.00980746746063,0.0,0.00107358969354,0.00175678313488
18,0.241040945053,0.00161910057068,0.726332227211,0.730821784111,100,balanced,l1,"{'penalty': 'l1', 'C': 100, 'class_weight': 'balanced'}",10,0.72535623658,0.731016982237,0.727308217841,0.730626585985,0.0247011184692,9.53674316406e-07,0.00097599063049,0.000195198126098
19,0.212186932564,0.00152611732483,0.726137029085,0.730821784111,100,balanced,l2,"{'penalty': 'l2', 'C': 100, 'class_weight': 'balanced'}",12,0.725161038454,0.731016982237,0.727113019715,0.730626585985,0.00764405727386,1.90734863281e-06,0.00097599063049,0.000195198126098
0,0.0255110263824,0.00147986412048,0.652322404372,0.651346604215,0.01,,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': None}",19,0.661202185792,0.644418423107,0.643442622951,0.658274785324,0.000389099121094,4.05311584473e-06,0.00887978142077,0.00692818110851
1,0.0391635894775,0.00154042243958,0.668032786885,0.673302107728,0.01,,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': None}",18,0.679547228728,0.674277907884,0.656518345043,0.672326307572,0.000603437423706,3.57627868652e-06,0.0115144418423,0.000975800156128
2,0.02077293396,0.0013689994812,0.650858704137,0.650858704137,0.01,balanced,l1,"{'penalty': 'l1', 'C': 0.01, 'class_weight': 'balanced'}",20,0.658274785324,0.643442622951,0.643442622951,0.658274785324,0.00103998184204,4.05311584473e-06,0.00741608118657,0.00741608118657
3,0.0393924713135,0.00155651569366,0.677888368462,0.676619828259,0.01,balanced,l2,"{'penalty': 'l2', 'C': 0.01, 'class_weight': 'balanced'}",17,0.679547228728,0.673106947697,0.676229508197,0.680132708821,0.000662565231323,2.84910202026e-05,0.00165886026542,0.00351288056206
4,0.0319581031799,0.0015469789505,0.713992974239,0.713505074161,0.1,,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': None}",6,0.720725995316,0.710382513661,0.707259953162,0.71662763466,0.00247597694397,1.49011611938e-05,0.00673302107728,0.00312256049961
5,0.0729169845581,0.00154209136963,0.711163153786,0.712138953942,0.1,,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': None}",15,0.717798594848,0.705698672912,0.704527712724,0.718579234973,0.00310301780701,5.00679016113e-06,0.00663544106167,0.00644028103044
6,0.0348299741745,0.00157356262207,0.713407494145,0.713212334114,0.1,balanced,l1,"{'penalty': 'l1', 'C': 0.1, 'class_weight': 'balanced'}",14,0.719945355191,0.70862607338,0.706869633099,0.717798594848,0.0012389421463,2.55107879639e-05,0.00653786104606,0.0045862607338
7,0.0744249820709,0.00155901908875,0.710967993755,0.71174863388,0.1,balanced,l2,"{'penalty': 'l2', 'C': 0.1, 'class_weight': 'balanced'}",16,0.715651834504,0.705113192818,0.706284153005,0.718384074941,0.00319194793701,1.50203704834e-05,0.00468384074941,0.00663544106167
8,0.0851680040359,0.00157749652863,0.717798594848,0.719067135051,1,,l1,"{'penalty': 'l1', 'C': 1, 'class_weight': None}",1,0.724434035909,0.715846994536,0.711163153786,0.722287275566,0.0226639509201,3.34978103638e-05,0.00663544106167,0.00322014051522
9,0.128049015999,0.00158607959747,0.713895394223,0.717408274785,1,,l2,"{'penalty': 'l2', 'C': 1, 'class_weight': None}",8,0.720335675254,0.713895394223,0.707455113193,0.720921155347,0.00434410572052,2.98023223877e-06,0.00644028103044,0.00351288056206
10,0.0782449245453,0.001620054245,0.715846994536,0.719164715066,1,balanced,l1,"{'penalty': 'l1', 'C': 1, 'class_weight': 'balanced'}",3,0.72131147541,0.714676034348,0.710382513661,0.723653395785,0.00590395927429,3.09944152832e-06,0.00546448087432,0.00448868071819
11,0.134863972664,0.00155746936798,0.716042154567,0.718091334895,1,balanced,l2,"{'penalty': 'l2', 'C': 1, 'class_weight': 'balanced'}",2,0.723067915691,0.713114754098,0.709016393443,0.723067915691,0.00141608715057,2.53915786743e-05,0.00702576112412,0.00497658079625
12,0.570023536682,0.00162649154663,0.713992974239,0.71818891491,10,,l1,"{'penalty': 'l1', 'C': 10, 'class_weight': None}",6,0.718969555035,0.715846994536,0.709016393443,0.720530835285,0.0461485385895,2.14576721191e-05,0.00497658079625,0.00234192037471
13,0.200550913811,0.00157356262207,0.713797814208,0.718384074941,10,,l2,"{'penalty': 'l2', 'C': 10, 'class_weight': None}",11,0.718969555035,0.715651834504,0.70862607338,0.721116315379,0.00989997386932,4.52995300293e-06,0.00517174082748,0.00273224043716
14,0.443363547325,0.00160336494446,0.714383294301,0.719164715066,10,balanced,l1,"{'penalty': 'l1', 'C': 10, 'class_weight': 'balanced'}",4,0.718774395004,0.716237314598,0.709992193599,0.722092115535,0.19175350666,8.58306884766e-06,0.00439110070258,0.00292740046838
15,0.182400941849,0.00155603885651,0.714090554254,0.719164715066,10,balanced,l2,"{'penalty': 'l2', 'C': 10, 'class_weight': 'balanced'}",5,0.719359875098,0.717017954723,0.708821233411,0.72131147541,0.00616788864136,7.0333480835e-06,0.00526932084309,0.00214676034348
16,0.547384023666,0.00164186954498,0.713797814208,0.718286494926,100,,l1,"{'penalty': 'l1', 'C': 100, 'class_weight': None}",11,0.718579234973,0.715261514442,0.709016393443,0.72131147541,0.274085044861,7.9870223999e-06,0.00478142076503,0.003024980484
17,0.227869987488,0.0015834569931,0.713797814208,0.718384074941,100,,l2,"{'penalty': 'l2', 'C': 100, 'class_weight': None}",11,0.718579234973,0.715261514442,0.709016393443,0.721506635441,0.0133738517761,4.41074371338e-06,0.00478142076503,0.00312256049961
18,0.544095993042,0.00161743164062,0.713895394223,0.719164715066,100,balanced,l1,"{'penalty': 'l1', 'C': 100, 'class_weight': 'balanced'}",8,0.71818891491,0.71662763466,0.709601873536,0.721701795472,0.210746049881,1.35898590088e-05,0.00429352068696,0.00253708040593
19,0.227548956871,0.00157356262207,0.713895394223,0.719262295082,100,balanced,l2,"{'penalty': 'l2', 'C': 100, 'class_weight': 'balanced'}",8,0.717993754879,0.716822794692,0.709797033568,0.721701795472,0.0129359960556,3.57627868652e-06,0.00409836065574,0.00243950039032
