,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_layers,param_optim,param_units1,param_units2,param_units3,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,3610.56906986,36.6368191242,0.77073980091,0.772594183107,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",5,0.759125512407,0.769080616838,0.782354089412,0.776107749377,5.98682999611,0.19504404068,0.0116142885028,0.00351356626976
1,1425.8736316,21.3305665255,0.78323248098,0.786258051934,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.775131758747,0.7889908257,0.791333203213,0.783525278169,1.25090539455,0.194882512093,0.00810072223307,0.00273277376537
2,5270.84321547,44.4517455101,0.773570173738,0.776595744692,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",4,0.768690220586,0.780011711899,0.77845012689,0.773179777486,2.41915345192,0.0376634597778,0.00487995315245,0.00341596720671
3,3100.8604275,36.8906209469,0.777962131575,0.780597306277,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",3,0.771618192477,0.781378098782,0.784306070673,0.779816513773,28.1354984045,1.48831391335,0.00634393909818,0.000780792504392
4,4390.20365036,41.8404740095,0.77845012689,0.781182900656,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",2,0.775131758747,0.788795627574,0.781768495034,0.773570173738,16.8044525385,0.11007797718,0.00331836814367,0.00761272691782
0,3639.39050198,36.9010895491,0.701697892272,0.692037470726,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",5,0.637782982045,0.623926619828,0.765612802498,0.760148321624,19.8682279587,0.0718375444412,0.0639149102264,0.0681108508977
1,1434.39940894,21.4560545683,0.765905542545,0.776541764247,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",3,0.779274004684,0.786104605777,0.752537080406,0.766978922717,2.71454799175,0.198085427284,0.013368462139,0.00956284153005
2,5268.8569386,43.8340024948,0.755659640906,0.756635441062,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",4,0.757220921155,0.765807962529,0.754098360656,0.747462919594,37.1691954136,0.0483872890472,0.0015612802498,0.0091725214676
3,2972.81650448,33.7198154926,0.773907103825,0.777029664325,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",2,0.77068696331,0.776151444184,0.77712724434,0.777907884465,4.5032916069,0.31122136116,0.00322014051522,0.000878220140515
4,4300.84467638,39.3157635927,0.775370804059,0.780932864949,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",1,0.775956284153,0.779469164715,0.774785323966,0.782396565183,1.20928442478,0.279873490334,0.000585480093677,0.00146370023419
