,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.695823431015,0.0191971063614,0.763907866484,0.983115362093,10,{'n_estimators': 10},4,0.766738239313,0.983017763029,0.761077493656,0.983212961156,0.0041675567627,0.000179886817932,0.00283037282842,9.7599063049e-05
1,6.83850109577,0.165778875351,0.776693343744,0.998536014054,100,{'n_estimators': 100},3,0.778059730627,0.997657622487,0.775326956861,0.999414405622,0.0964339971542,0.000910043716431,0.00136638688269,0.000878391567441
2,33.9314694405,0.804592013359,0.779230919383,0.998536014054,500,{'n_estimators': 500},1,0.780597306266,0.997657622487,0.7778645325,0.999414405622,0.572303533554,0.00413000583649,0.00136638688269,0.000878391567441
3,67.7477215528,1.59377741814,0.777962131564,0.998536014054,1000,{'n_estimators': 1000},2,0.780792504392,0.997657622487,0.775131758735,0.999414405622,1.15823948383,0.0127654075623,0.00283037282842,0.000878391567441
0,0.687058568001,0.0180698633194,0.753708040593,0.983118657299,10,{'n_estimators': 10},4,0.753512880562,0.978727556596,0.753903200625,0.987509758002,0.00342643260956,1.80006027222e-05,0.000195160031226,0.00439110070258
1,6.63315796852,0.16207754612,0.774395003903,0.998926619828,100,{'n_estimators': 100},2,0.772053083528,0.998633879781,0.776736924278,0.999219359875,0.0223870277405,0.00100648403168,0.00234192037471,0.000292740046838
2,33.3031759262,0.814444541931,0.774590163934,0.998926619828,500,{'n_estimators': 500},1,0.771467603435,0.998633879781,0.777712724434,0.999219359875,0.229864120483,0.00620865821838,0.00312256049961,0.000292740046838
3,66.4490798712,1.60689258575,0.773419203747,0.998926619828,1000,{'n_estimators': 1000},3,0.771272443404,0.998633879781,0.775565964091,0.999219359875,0.528230071068,0.0112783908844,0.00214676034348,0.000292740046838
