,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_layers,param_optim,param_units1,param_units2,param_units3,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,6436.59122503,44.0990949869,0.771032598099,0.772203786855,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",5,0.764395861811,0.767519031829,0.777669334386,0.776888541882,59.3003259897,0.607298016548,0.00663673628733,0.00468475502635
1,2566.47183895,18.0095905066,0.771520593414,0.777376537197,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",3,0.776693343756,0.784306070673,0.766347843072,0.77044700372,2.58636593819,0.121312499046,0.0051727503416,0.00692953347648
2,9482.51916099,59.3604079485,0.771325395288,0.771032598099,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",4,0.780597306277,0.780402108151,0.762053484298,0.761663088046,50.5628609657,0.438335061073,0.00927191098965,0.0093695100527
3,5455.40757263,41.2764234543,0.775424555936,0.779328518458,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",2,0.776693343756,0.77845012689,0.774155768116,0.780206910025,57.6811784506,0.00151252746582,0.00126878781964,0.000878391567441
4,7598.54414654,49.9646170139,0.778254928764,0.781085301593,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",1,0.78098770253,0.777669334386,0.775522154999,0.784501268799,70.312520504,0.249001979828,0.00273277376537,0.00341596720671
0,6361.75018108,45.6827863455,0.754488680718,0.756342701015,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",4,0.752927400468,0.755269320843,0.756049960968,0.757416081187,4.60563099384,0.438371539116,0.0015612802498,0.00107338017174
1,2506.78518152,18.8419550657,0.762099921936,0.771662763466,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",2,0.766978922717,0.765222482436,0.757220921155,0.778103044496,13.5235304832,0.0161999464035,0.00487900078064,0.00644028103044
2,9251.29046392,59.9466050863,0.74756049961,0.751756440281,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",5,0.737704918033,0.743950039032,0.757416081187,0.75956284153,140.405796051,2.28587806225,0.00985558157689,0.00780640124902
3,5203.17010844,40.6976070404,0.760733801717,0.765320062451,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",3,0.765027322404,0.76268540203,0.75644028103,0.767954722873,59.0474425554,0.653584003448,0.00429352068696,0.00263466042155
4,7283.92357099,47.3674304485,0.770394223263,0.774102263856,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",1,0.777712724434,0.767759562842,0.763075722092,0.780444964871,40.9217239618,0.113903522491,0.00731850117096,0.00634270101483
