,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_layers,param_optim,param_units1,param_units2,param_units3,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,3025.31909347,20.6598991156,0.766437684033,0.805201177508,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",5,0.765947006986,0.806673209028,0.76692836108,0.803729145988,9.42702841759,0.921944975853,0.000490677046706,0.00147203152032
1,1235.90509605,8.83555543423,0.779685966722,0.813542689028,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",1,0.775269872365,0.81648675201,0.784102061078,0.810598626046,25.5324420929,0.384466528893,0.00441609435624,0.00294406298215
2,4544.20267951,28.927518487,0.773307164003,0.789008832159,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",2,0.774288518097,0.801766437509,0.77232580991,0.77625122681,15.3736046553,0.728416323662,0.000981354093411,0.0127576053494
3,2584.01531196,19.7505351305,0.770608439588,0.795632973767,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",4,0.777723258038,0.800785083708,0.763493621139,0.790480863826,7.57952213287,0.0135020017624,0.00711481844946,0.00515210994092
4,3622.50015807,24.2517149448,0.772816486518,0.802993130462,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",3,0.775760549324,0.811089303355,0.769872423711,0.794896957568,52.001376152,0.308779001236,0.00294406280667,0.00809617289383
0,3289.20751703,23.5861564875,0.787291462481,0.814769381542,3,rmsprop,78,170,135,"{'layers': 3, 'optim': 'rmsprop', 'units3': 135, 'units2': 170, 'units1': 78}",1,0.787536801019,0.80961727166,0.787046123943,0.819921491425,75.7079919577,0.397251486778,0.000245338537976,0.00515210988243
1,1229.953511,10.1392925978,0.786800785113,0.812070657478,1,rmsprop,166,185,138,"{'layers': 1, 'optim': 'rmsprop', 'units3': 138, 'units2': 185, 'units1': 166}",2,0.789008831954,0.809126594525,0.784592738271,0.815014720431,2.03440904617,0.229607462883,0.00220804684179,0.00294406295291
2,4634.88875353,31.2797780037,0.77845927409,0.789744847949,3,rmsprop,163,167,215,"{'layers': 3, 'optim': 'rmsprop', 'units3': 215, 'units2': 167, 'units1': 163}",5,0.774288518448,0.783611383534,0.782630029733,0.795878312363,52.9718154669,0.859493017197,0.00417075564279,0.00613346441454
3,2768.7911849,23.4255990982,0.780912659675,0.804955838853,3,adagrad,116,65,151,"{'layers': 3, 'optim': 'adagrad', 'units3': 151, 'units2': 65, 'units1': 116}",4,0.776741903944,0.800294406105,0.785083415405,0.809617271601,6.4231569767,0.312158107758,0.00417075573053,0.00466143274799
4,3834.62937355,28.1025099754,0.785819431078,0.810107948853,2,adagrad,193,255,251,"{'layers': 2, 'optim': 'adagrad', 'units3': 251, 'units2': 255, 'units1': 193}",3,0.785574092481,0.80520117745,0.786064769674,0.815014720256,4.51071953773,0.717664957047,0.000245338596469,0.00490677140295
